MONTH,DAY_OF_MONTH,FL_DATE,MKT_CARRIER,OP_CARRIER,ORIGIN,DEST,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_1hrpre,CRS_DEP_1hrpost,DEP_1hrpre_num,Arr_1hrpre_num,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,snow_in,avg_feel,FAA_class,scheduled_Turnarnd,Scheduled_DEP,Scheduled_ARR_Ori,Actual_ARR_dt_Ori,Scheduled_DEP_EST,Scheduled_ARR_EST,Scheduled_ARR_Local,late_airjet_when_turnaround_within_180,day_of_week,DEP_DEL15
11,25,2023-11-25,AA,MQ,DFW,JAN,88.0,408,25NOV23:13:00:00,25NOV23:15:00:00,37,2,61,41,50.0,38.0,0.14,5.995936,0.0,50.571873,Lrg,30.0,11/25/2023 14:26:00,11/25/2023 15:54:00,11/25/2023 15:42:00,11/25/2023 15:26:00,11/25/2023 16:54:00,11/25/2023 15:54:00,0,Saturday,0.0
2,16,2023-02-16,WN,WN,LAS,COS,105.0,604,16FEB23:14:00:00,16FEB23:16:00:00,27,2,50,33,8.1,-2.0,0.0,5.7352433,0.0,37.728928,Lrg,50.0,02/16/2023 15:20:00,02/16/2023 17:05:00,02/16/2023 17:14:00,02/16/2023 18:20:00,02/16/2023 20:05:00,02/16/2023 18:05:00,0,Thursday,0.0
6,6,2023-06-06,UA,UA,RDU,DEN,227.0,1436,06JUN23:09:00:00,06JUN23:11:00:00,7,42,84,61,64.0,51.1,0.0,3.7365978,0.0,72.23225,Med,62.0,06/06/2023 10:43:00,06/06/2023 14:30:00,06/06/2023 14:02:00,06/06/2023 10:43:00,06/06/2023 14:30:00,06/06/2023 12:30:00,0,Tuesday,0.0
8,12,2023-08-12,AA,AA,DFW,ICT,80.0,328,12AUG23:20:00:00,12AUG23:22:00:00,53,3,106,83,72.0,62.0,0.0,12.947746,0.0,99.832085,Lrg,106.0,08/12/2023 21:18:00,08/12/2023 22:38:00,08/12/2023 22:52:00,08/12/2023 22:18:00,08/12/2023 23:38:00,08/12/2023 22:38:00,0,Saturday,1.0
10,29,2023-10-29,B6,B6,FLL,BOS,195.0,1237,29OCT23:09:00:00,29OCT23:11:00:00,7,8,86,77,71.0,66.0,0.0,12.42636,0.0,81.229744,Lrg,63.0,10/29/2023 10:10:00,10/29/2023 13:25:00,10/29/2023 13:14:00,10/29/2023 10:10:00,10/29/2023 13:25:00,10/29/2023 13:25:00,0,Sunday,0.0
5,10,2023-05-10,WN,WN,DCA,HOU,205.0,1218,10MAY23:12:00:00,10MAY23:14:00:00,18,8,73,51,52.0,39.9,0.0,3.3890073,0.0,61.906425,Lrg,35.0,05/10/2023 13:30:00,05/10/2023 16:55:00,05/10/2023 17:13:00,05/10/2023 13:30:00,05/10/2023 16:55:00,05/10/2023 15:55:00,0,Wednesday,0.0
6,6,2023-06-06,AS,QX,PDX,MFR,61.0,222,06JUN23:20:00:00,06JUN23:22:00:00,3,1,92,56,48.9,32.0,0.0,4.6924715,0.0,72.7765,Med,47.0,06/06/2023 21:45:00,06/06/2023 22:46:00,06/06/2023 23:10:00,06/07/2023  0:45:00,06/07/2023  1:46:00,06/06/2023 22:46:00,1,Tuesday,1.0
3,12,2023-03-12,DL,OO,SLC,BTM,92.0,358,12MAR23:08:00:00,12MAR23:10:00:00,24,0,50,35,39.9,28.9,0.04,3.8234954,0.0001,38.026184,Lrg,115.0,03/12/2023  9:25:00,03/12/2023 10:57:00,03/12/2023 10:47:00,03/12/2023 11:25:00,03/12/2023 12:57:00,03/12/2023 10:57:00,0,Sunday,0.0
3,8,2023-03-08,DL,DL,CLT,DTW,104.0,500,08MAR23:12:00:00,08MAR23:14:00:00,14,13,65,41,27.0,9.0,0.0,7.125605,0.0,49.902718,Lrg,55.0,03/08/2023 13:05:00,03/08/2023 14:49:00,03/08/2023 14:35:00,03/08/2023 13:05:00,03/08/2023 14:49:00,03/08/2023 14:49:00,0,Wednesday,0.0
2,28,2023-02-28,F9,F9,ATL,MCO,99.0,404,28FEB23:17:00:00,28FEB23:19:00:00,42,17,80,60,60.1,37.9,0.0,7.0387077,0.0,68.942215,Lrg,52.0,02/28/2023 18:19:00,02/28/2023 19:58:00,02/28/2023 19:59:00,02/28/2023 18:19:00,02/28/2023 19:58:00,02/28/2023 19:58:00,1,Tuesday,1.0
6,5,2023-06-05,DL,9E,ATL,CSG,58.0,83,05JUN23:14:00:00,05JUN23:16:00:00,43,0,84,64,66.0,61.0,0.0,4.0841885,0.0,72.80162,Lrg,50.0,06/05/2023 15:09:00,06/05/2023 16:07:00,06/05/2023 16:30:00,06/05/2023 15:09:00,06/05/2023 16:07:00,06/05/2023 16:07:00,0,Monday,1.0
9,1,2023-09-01,NK,NK,LAX,PIT,280.0,2136,01SEP23:20:00:00,01SEP23:22:00:00,18,5,81,67,65.0,63.0,0.0,7.2994003,0.0,72.22091,Lrg,50.0,09/01/2023 21:30:00,09/02/2023  2:10:00,09/02/2023  5:04:00,09/02/2023  0:30:00,09/02/2023  5:10:00,09/02/2023  5:10:00,1,Friday,1.0
11,23,2023-11-23,DL,DL,ATL,DAL,140.0,721,23NOV23:09:00:00,23NOV23:11:00:00,63,12,58,40,43.0,35.0,0.0,4.6924715,0.0,46.977867,Lrg,65.0,11/23/2023 10:05:00,11/23/2023 12:25:00,11/23/2023 12:06:00,11/23/2023 10:05:00,11/23/2023 12:25:00,11/23/2023 11:25:00,0,Thursday,0.0
10,22,2023-10-22,DL,DL,TPA,ATL,94.0,406,22OCT23:08:00:00,22OCT23:10:00:00,11,78,83,63,68.0,57.0,0.0,3.7365978,0.0,73.20723,Lrg,71.0,10/22/2023  9:43:00,10/22/2023 11:17:00,10/22/2023 11:09:00,10/22/2023  9:43:00,10/22/2023 11:17:00,10/22/2023 11:17:00,0,Sunday,0.0
3,31,2023-03-31,AA,AA,PHX,SBA,95.0,455,31MAR23:19:00:00,31MAR23:21:00:00,25,0,70,48,41.0,19.9,0.0,4.171086,0.0,60.30291,Lrg,73.0,03/31/2023 20:27:00,03/31/2023 22:02:00,03/31/2023 23:19:00,03/31/2023 23:27:00,04/01/2023  0:02:00,03/31/2023 22:02:00,1,Friday,1.0
9,2,2023-09-02,WN,WN,DEN,SNA,150.0,846,02SEP23:17:00:00,02SEP23:19:00:00,75,5,95,67,51.0,41.0,0.0,5.2138577,0.0,78.62051,Lrg,50.0,09/02/2023 18:05:00,09/02/2023 20:35:00,09/02/2023 20:21:00,09/02/2023 20:05:00,09/02/2023 22:35:00,09/02/2023 19:35:00,0,Saturday,0.0
10,3,2023-10-03,AA,AA,DFW,SEA,259.0,1660,03OCT23:17:00:00,03OCT23:19:00:00,36,18,92,71,67.0,56.0,0.0,8.950456,0.0,81.230316,Lrg,68.0,10/03/2023 18:55:00,10/03/2023 23:14:00,10/03/2023 23:13:00,10/03/2023 19:55:00,10/04/2023  0:14:00,10/03/2023 21:14:00,0,Tuesday,0.0
8,15,2023-08-15,WN,WN,DEN,SAN,135.0,853,15AUG23:20:00:00,15AUG23:22:00:00,43,18,92,54,48.0,31.0,0.0,6.95181,0.0,71.79101,Lrg,60.0,08/15/2023 21:40:00,08/15/2023 23:55:00,08/15/2023 23:39:00,08/15/2023 23:40:00,08/16/2023  1:55:00,08/15/2023 22:55:00,0,Tuesday,0.0
2,1,2023-02-01,UA,UA,SNA,DEN,143.0,846,01FEB23:09:00:00,01FEB23:11:00:00,9,47,67,42,44.1,15.1,0.0,3.9972906,0.0,55.638817,Med,82.0,02/01/2023 10:52:00,02/01/2023 13:15:00,02/01/2023 12:49:00,02/01/2023 13:52:00,02/01/2023 16:15:00,02/01/2023 14:15:00,0,Wednesday,0.0
3,27,2023-03-27,DL,YX,DCA,LGA,92.0,214,27MAR23:15:00:00,27MAR23:17:00:00,28,32,61,46,53.1,39.0,0.02,4.6924715,0.0,53.872677,Lrg,74.0,03/27/2023 16:25:00,03/27/2023 17:57:00,03/27/2023 18:28:00,03/27/2023 16:25:00,03/27/2023 17:57:00,03/27/2023 17:57:00,0,Monday,1.0
8,11,2023-08-11,WN,WN,PHX,ONT,65.0,325,11AUG23:13:00:00,11AUG23:15:00:00,23,5,108,89,59.0,52.0,0.0,6.8649125,0.0,96.1807,Lrg,45.0,08/11/2023 14:55:00,08/11/2023 16:00:00,08/11/2023 16:03:00,08/11/2023 17:55:00,08/11/2023 18:00:00,08/11/2023 16:00:00,0,Friday,0.0
6,23,2023-06-23,WN,WN,SFO,BUR,70.0,326,23JUN23:11:00:00,23JUN23:13:00:00,29,5,68,58,53.1,48.9,0.0,10.080125,0.0,60.86135,Lrg,35.0,06/23/2023 12:20:00,06/23/2023 13:30:00,06/23/2023 14:17:00,06/23/2023 15:20:00,06/23/2023 16:30:00,06/23/2023 13:30:00,1,Friday,1.0
1,27,2023-01-27,DL,YX,BOS,HPN,71.0,166,27JAN23:09:00:00,27JAN23:11:00:00,25,4,42,30,26.1,17.1,0.0,7.386298,0.0,28.852125,Lrg,55.0,01/27/2023 10:50:00,01/27/2023 12:01:00,01/27/2023 11:48:00,01/27/2023 10:50:00,01/27/2023 12:01:00,01/27/2023 12:01:00,0,Friday,0.0
6,9,2023-06-09,G4,G4,PHX,AVL,227.0,1683,09JUN23:14:00:00,09JUN23:16:00:00,19,2,97,72,32.0,15.1,0.0,5.0400624,0.0,82.05154,Lrg,50.0,06/09/2023 15:39:00,06/09/2023 19:26:00,06/09/2023 19:32:00,06/09/2023 18:39:00,06/09/2023 21:26:00,06/09/2023 22:26:00,0,Friday,0.0
11,27,2023-11-27,AS,AS,SEA,DCA,300.0,2329,27NOV23:07:00:00,27NOV23:09:00:00,45,29,47,28,39.0,25.0,0.0,3.5628026,0.0,34.83308,Lrg,33.0,11/27/2023  8:40:00,11/27/2023 13:40:00,11/27/2023 14:17:00,11/27/2023 11:40:00,11/27/2023 16:40:00,11/27/2023 16:40:00,1,Monday,1.0
5,8,2023-05-08,B6,B6,ABQ,JFK,246.0,1826,08MAY23:22:00:00,09MAY23:00:00:00,0,20,82,51,21.9,7.0,0.0,5.4745502,0.0,67.221985,Med,68.0,05/08/2023 23:53:00,05/09/2023  3:59:00,05/09/2023  3:21:00,05/09/2023  1:53:00,05/09/2023  5:59:00,05/09/2023  5:59:00,0,Monday,0.0
7,1,2023-07-01,DL,DL,DFW,ATL,132.0,731,01JUL23:08:00:00,01JUL23:10:00:00,70,83,89,78,71.1,64.9,0.0,8.255275,0.0,86.96357,Lrg,70.0,07/01/2023  9:30:00,07/01/2023 11:42:00,07/01/2023 11:33:00,07/01/2023 10:30:00,07/01/2023 12:42:00,07/01/2023 12:42:00,0,Saturday,0.0
1,15,2023-01-15,WN,WN,DEN,HOU,145.0,883,15JAN23:08:00:00,15JAN23:10:00:00,34,14,43,29,30.0,23.0,0.0001,5.387653,0.0001,31.532766,Lrg,65.0,01/15/2023  9:30:00,01/15/2023 11:55:00,01/15/2023 11:46:00,01/15/2023 11:30:00,01/15/2023 13:55:00,01/15/2023 12:55:00,0,Sunday,0.0
9,16,2023-09-16,DL,DL,MIA,SLC,296.0,2088,16SEP23:17:00:00,16SEP23:19:00:00,13,4,91,76,77.0,73.0,4.4,2.780724,0.0,87.83228,Lrg,70.0,09/16/2023 18:35:00,09/16/2023 23:31:00,09/17/2023  1:05:00,09/16/2023 18:35:00,09/16/2023 23:31:00,09/16/2023 21:31:00,0,Saturday,1.0
2,4,2023-02-04,AA,AA,JAX,AUS,170.0,954,04FEB23:17:00:00,04FEB23:19:00:00,3,8,63,40,51.1,36.0,0.0,10.862203,0.0,50.924065,Med,40.0,02/04/2023 18:37:00,02/04/2023 21:27:00,02/04/2023 21:10:00,02/04/2023 18:37:00,02/04/2023 21:27:00,02/04/2023 20:27:00,0,Saturday,0.0
10,25,2023-10-25,DL,9E,LGA,RDU,114.0,431,25OCT23:11:00:00,25OCT23:13:00:00,32,10,74,53,46.0,42.0,0.0,7.820786,0.0,63.786163,Lrg,60.0,10/25/2023 12:59:00,10/25/2023 14:53:00,10/25/2023 14:23:00,10/25/2023 12:59:00,10/25/2023 14:53:00,10/25/2023 14:53:00,0,Wednesday,0.0
6,29,2023-06-29,UA,UA,EWR,BNA,145.0,748,29JUN23:13:00:00,29JUN23:15:00:00,28,15,85,67,64.9,57.0,0.0,6.430424,0.0,76.53469,Lrg,66.0,06/29/2023 14:23:00,06/29/2023 16:48:00,.        .,06/29/2023 14:23:00,06/29/2023 16:48:00,06/29/2023 15:48:00,1,Thursday,1.0
7,27,2023-07-27,WN,WN,STL,RSW,145.0,979,27JUL23:18:00:00,27JUL23:20:00:00,10,6,100,82,73.0,70.0,0.0,9.471841,0.0,98.21525,Med,50.0,07/27/2023 19:45:00,07/27/2023 22:10:00,07/27/2023 22:41:00,07/27/2023 20:45:00,07/27/2023 23:10:00,07/27/2023 23:10:00,1,Thursday,1.0
11,17,2023-11-17,F9,F9,SFO,DTW,276.0,2079,17NOV23:07:00:00,17NOV23:09:00:00,17,35,65,57,60.0,55.0,0.29,4.7793694,0.0,62.002785,Lrg,60.0,11/17/2023  8:54:00,11/17/2023 13:30:00,11/17/2023 13:37:00,11/17/2023 11:54:00,11/17/2023 16:30:00,11/17/2023 16:30:00,0,Friday,0.0
10,15,2023-10-15,UA,UA,ORD,CLE,79.0,316,15OCT23:20:00:00,15OCT23:22:00:00,78,8,60,47,45.0,40.0,0.01,10.080125,0.0,50.53423,Lrg,165.0,10/15/2023 21:40:00,10/15/2023 22:59:00,10/15/2023 22:50:00,10/15/2023 22:40:00,10/15/2023 23:59:00,10/15/2023 23:59:00,0,Sunday,0.0
8,27,2023-08-27,AA,AA,LAS,ORD,225.0,1514,27AUG23:08:00:00,27AUG23:10:00:00,32,35,105,79,43.0,33.0,0.0,5.2138577,0.0,88.865486,Lrg,61.0,08/27/2023  9:50:00,08/27/2023 13:35:00,08/27/2023 13:24:00,08/27/2023 12:50:00,08/27/2023 16:35:00,08/27/2023 15:35:00,0,Sunday,0.0
4,7,2023-04-07,WN,WN,AUS,HOU,55.0,148,07APR23:18:00:00,07APR23:20:00:00,12,3,54,49,53.1,48.9,0.57,11.383589,0.0,51.143894,Lrg,45.0,04/07/2023 19:55:00,04/07/2023 20:50:00,04/07/2023 21:12:00,04/07/2023 20:55:00,04/07/2023 21:50:00,04/07/2023 20:50:00,0,Friday,0.0
11,8,2023-11-08,WN,WN,SMF,SAN,90.0,480,08NOV23:08:00:00,08NOV23:10:00:00,7,16,74,45,39.0,30.0,0.0,8.081479,0.0,56.10805,Med,50.0,11/08/2023  9:00:00,11/08/2023 10:30:00,11/08/2023 10:22:00,11/08/2023 12:00:00,11/08/2023 13:30:00,11/08/2023 10:30:00,0,Wednesday,0.0
2,1,2023-02-01,WN,WN,LAS,BUR,65.0,223,01FEB23:15:00:00,01FEB23:17:00:00,29,5,55,30,21.9,10.9,0.0,3.041417,0.0,40.646908,Lrg,50.0,02/01/2023 16:30:00,02/01/2023 17:35:00,02/01/2023 17:35:00,02/01/2023 19:30:00,02/01/2023 20:35:00,02/01/2023 17:35:00,0,Wednesday,0.0
5,25,2023-05-25,DL,DL,JFK,BUF,101.0,301,25MAY23:20:00:00,25MAY23:22:00:00,19,3,68,49,48.0,35.1,0.0,12.339462,0.0,59.268345,Lrg,95.0,05/25/2023 21:15:00,05/25/2023 22:56:00,05/25/2023 22:58:00,05/25/2023 21:15:00,05/25/2023 22:56:00,05/25/2023 22:56:00,0,Thursday,0.0
11,17,2023-11-17,AA,MQ,DFW,AVL,139.0,848,17NOV23:18:00:00,17NOV23:20:00:00,56,4,62,57,59.0,54.0,0.0001,6.7780147,0.0,59.44251,Lrg,61.0,11/17/2023 19:06:00,11/17/2023 21:25:00,11/17/2023 21:21:00,11/17/2023 20:06:00,11/17/2023 22:25:00,11/17/2023 22:25:00,1,Friday,0.0
5,11,2023-05-11,AA,MQ,DCA,BNA,137.0,562,11MAY23:09:00:00,11MAY23:11:00:00,15,24,78,53,59.0,48.0,0.0,4.431779,0.0,65.9852,Lrg,44.0,05/11/2023 10:13:00,05/11/2023 12:30:00,05/11/2023 12:19:00,05/11/2023 10:13:00,05/11/2023 12:30:00,05/11/2023 11:30:00,1,Thursday,1.0
10,6,2023-10-06,DL,DL,SEA,ANC,233.0,1448,06OCT23:11:00:00,06OCT23:13:00:00,39,2,75,52,55.0,50.0,0.0,6.5173216,0.0,61.532406,Lrg,100.0,10/06/2023 12:00:00,10/06/2023 15:53:00,10/06/2023 15:45:00,10/06/2023 15:00:00,10/06/2023 18:53:00,10/06/2023 14:53:00,0,Friday,0.0
6,24,2023-06-24,DL,OO,SMF,LAX,99.0,373,24JUN23:09:00:00,24JUN23:11:00:00,6,34,85,56,55.0,46.9,0.0,9.732533,0.0,68.048805,Med,45.0,06/24/2023 10:30:00,06/24/2023 12:09:00,06/24/2023 12:08:00,06/24/2023 13:30:00,06/24/2023 15:09:00,06/24/2023 12:09:00,0,Saturday,0.0
9,13,2023-09-13,UA,UA,CHS,EWR,119.0,628,13SEP23:09:00:00,13SEP23:11:00:00,2,20,91,72,75.0,69.0,0.87,3.6497002,0.0,80.852844,Med,56.0,09/13/2023 10:53:00,09/13/2023 12:52:00,09/13/2023 12:24:00,09/13/2023 10:53:00,09/13/2023 12:52:00,09/13/2023 12:52:00,0,Wednesday,0.0
5,23,2023-05-23,UA,UA,ORD,DCA,116.0,612,23MAY23:17:00:00,23MAY23:19:00:00,44,21,86,57,46.9,39.0,0.0,4.5186763,0.0,71.59044,Lrg,69.0,05/23/2023 18:00:00,05/23/2023 19:56:00,05/23/2023 19:46:00,05/23/2023 19:00:00,05/23/2023 20:56:00,05/23/2023 20:56:00,0,Tuesday,0.0
4,8,2023-04-08,DL,DL,ATL,BWI,110.0,577,08APR23:07:00:00,08APR23:09:00:00,31,18,52,44,45.0,41.0,0.87,15.207085,0.0,40.781605,Lrg,78.0,04/08/2023  8:50:00,04/08/2023 10:40:00,04/08/2023 10:23:00,04/08/2023  8:50:00,04/08/2023 10:40:00,04/08/2023 10:40:00,0,Saturday,0.0
4,16,2023-04-16,UA,YV,IAH,MFE,75.0,316,16APR23:07:00:00,16APR23:09:00:00,25,0,76,55,52.0,36.0,0.0,9.732533,0.0,66.64125,Lrg,80.0,04/16/2023  8:00:00,04/16/2023  9:15:00,04/16/2023  9:04:00,04/16/2023  9:00:00,04/16/2023 10:15:00,04/16/2023  9:15:00,0,Sunday,0.0
8,11,2023-08-11,AS,QX,PDX,BOI,73.0,344,11AUG23:09:00:00,11AUG23:11:00:00,13,5,87,62,56.0,50.0,0.0,5.7352433,0.0,72.71697,Med,77.0,08/11/2023 10:52:00,08/11/2023 12:05:00,08/11/2023 11:53:00,08/11/2023 13:52:00,08/11/2023 15:05:00,08/11/2023 13:05:00,0,Friday,0.0
2,18,2023-02-18,UA,UA,ORD,EGE,183.0,1007,18FEB23:08:00:00,18FEB23:10:00:00,64,0,44,25,30.0,16.0,0.0,11.296691,0.0,28.030157,Lrg,113.0,02/18/2023  9:06:00,02/18/2023 12:09:00,02/18/2023 12:17:00,02/18/2023 10:06:00,02/18/2023 13:09:00,02/18/2023 11:09:00,0,Saturday,0.0
2,26,2023-02-26,AA,AA,ORD,DSM,80.0,299,26FEB23:19:00:00,26FEB23:21:00:00,90,2,52,28,28.9,21.9,0.0,5.4745502,0.0,33.244473,Lrg,60.0,02/26/2023 20:29:00,02/26/2023 21:49:00,02/26/2023 21:36:00,02/26/2023 21:29:00,02/26/2023 22:49:00,02/26/2023 21:49:00,0,Sunday,0.0
11,15,2023-11-15,WN,WN,SMF,GEG,105.0,649,15NOV23:08:00:00,15NOV23:10:00:00,7,2,66,44,51.0,41.0,0.01,4.8662667,0.0,55.04492,Med,40.0,11/15/2023  9:50:00,11/15/2023 11:35:00,11/15/2023 11:12:00,11/15/2023 12:50:00,11/15/2023 14:35:00,11/15/2023 11:35:00,0,Wednesday,0.0
9,26,2023-09-26,DL,DL,MSP,GRR,81.0,408,26SEP23:14:00:00,26SEP23:16:00:00,21,1,67,61,61.0,57.0,0.01,8.342172,0.0,63.52383,Lrg,60.0,09/26/2023 15:19:00,09/26/2023 16:40:00,09/26/2023 16:34:00,09/26/2023 16:19:00,09/26/2023 17:40:00,09/26/2023 17:40:00,0,Tuesday,0.0
11,8,2023-11-08,WN,WN,BOI,OAK,105.0,512,08NOV23:17:00:00,08NOV23:19:00:00,6,6,51,31,33.0,27.0,0.0,4.8662667,0.0,36.74369,Med,45.0,11/08/2023 18:30:00,11/08/2023 20:15:00,11/08/2023 20:16:00,11/08/2023 20:30:00,11/08/2023 22:15:00,11/08/2023 19:15:00,0,Wednesday,0.0
2,1,2023-02-01,B6,B6,MCO,JFK,157.0,944,01FEB23:17:00:00,01FEB23:19:00:00,21,21,83,63,66.0,61.0,0.0,3.910393,0.0,72.975464,Lrg,85.0,02/01/2023 18:27:00,02/01/2023 21:04:00,02/01/2023 21:06:00,02/01/2023 18:27:00,02/01/2023 21:04:00,02/01/2023 21:04:00,0,Wednesday,0.0
3,12,2023-03-12,F9,F9,MCO,CVG,140.0,757,12MAR23:09:00:00,12MAR23:11:00:00,34,5,86,53,64.0,50.0,0.0,6.8649125,0.0,70.70535,Lrg,60.0,03/12/2023 10:59:00,03/12/2023 13:19:00,03/12/2023 13:00:00,03/12/2023 10:59:00,03/12/2023 13:19:00,03/12/2023 13:19:00,0,Sunday,0.0
8,4,2023-08-04,AA,AA,DFW,BUF,176.0,1212,04AUG23:17:00:00,04AUG23:19:00:00,47,3,105,85,72.0,64.0,0.0,9.827178,0.0,99.509636,Lrg,65.0,08/04/2023 18:38:00,08/04/2023 21:34:00,08/04/2023 21:37:00,08/04/2023 19:38:00,08/04/2023 22:34:00,08/04/2023 22:34:00,0,Friday,0.0
3,8,2023-03-08,AA,OH,CLT,SBN,117.0,534,08MAR23:10:00:00,08MAR23:12:00:00,12,0,65,41,27.0,9.0,0.0,7.125605,0.0,49.902718,Lrg,75.0,03/08/2023 11:15:00,03/08/2023 13:12:00,03/08/2023 12:50:00,03/08/2023 11:15:00,03/08/2023 13:12:00,03/08/2023 13:12:00,0,Wednesday,0.0
9,16,2023-09-16,WN,WN,BNA,SNA,255.0,1772,16SEP23:15:00:00,16SEP23:17:00:00,13,4,75,64,67.0,55.0,0.17,3.1283145,0.0,69.21742,Lrg,50.0,09/16/2023 16:00:00,09/16/2023 20:15:00,09/16/2023 20:12:00,09/16/2023 17:00:00,09/16/2023 21:15:00,09/16/2023 18:15:00,0,Saturday,0.0
8,20,2023-08-20,AA,AA,PHX,SFO,123.0,651,20AUG23:16:00:00,20AUG23:18:00:00,27,10,102,83,65.0,60.0,0.0001,10.340817,0.0,91.44313,Lrg,62.0,08/20/2023 17:20:00,08/20/2023 19:23:00,08/20/2023 19:00:00,08/20/2023 20:20:00,08/20/2023 21:23:00,08/20/2023 19:23:00,0,Sunday,0.0
3,4,2023-03-04,UA,UA,SFO,PDX,110.0,550,04MAR23:15:00:00,04MAR23:17:00:00,8,9,53,47,44.1,37.0,0.21,9.819431,0.0,47.76161,Lrg,67.0,03/04/2023 16:43:00,03/04/2023 18:33:00,03/04/2023 18:20:00,03/04/2023 19:43:00,03/04/2023 21:33:00,03/04/2023 18:33:00,0,Saturday,0.0
8,21,2023-08-21,DL,9E,CVG,DCA,93.0,411,21AUG23:13:00:00,21AUG23:15:00:00,4,26,94,71,75.0,70.0,0.0,3.1283145,0.0,87.98237,Med,47.0,08/21/2023 14:27:00,08/21/2023 16:00:00,08/21/2023 15:40:00,08/21/2023 14:27:00,08/21/2023 16:00:00,08/21/2023 16:00:00,0,Monday,0.0
6,30,2023-06-30,UA,YX,EWR,ORF,94.0,284,30JUN23:20:00:00,30JUN23:22:00:00,29,4,86,67,66.0,55.9,0.0,5.300755,0.0,78.2979,Lrg,53.0,06/30/2023 21:30:00,06/30/2023 23:04:00,06/30/2023 23:03:00,06/30/2023 21:30:00,06/30/2023 23:04:00,06/30/2023 23:04:00,0,Friday,0.0
4,11,2023-04-11,WN,WN,HOU,LAX,215.0,1390,11APR23:07:00:00,11APR23:09:00:00,7,29,78,62,59.0,50.0,0.0,7.0387077,0.0,68.660416,Med,70.0,04/11/2023  8:25:00,04/11/2023 12:00:00,04/11/2023 11:37:00,04/11/2023  9:25:00,04/11/2023 13:00:00,04/11/2023 10:00:00,0,Tuesday,0.0
6,10,2023-06-10,UA,G7,IAD,RIC,57.0,100,10JUN23:21:00:00,10JUN23:23:00:00,0,4,86,50,52.0,45.0,0.0,4.8662667,0.0,70.450775,Lrg,90.0,06/10/2023 22:00:00,06/10/2023 22:57:00,06/10/2023 22:37:00,06/10/2023 22:00:00,06/10/2023 22:57:00,06/10/2023 22:57:00,0,Saturday,0.0
8,5,2023-08-05,DL,9E,IAD,JFK,96.0,228,05AUG23:10:00:00,05AUG23:12:00:00,3,15,87,67,69.0,61.0,0.0,3.8234954,0.0,77.45912,Lrg,45.0,08/05/2023 11:21:00,08/05/2023 12:57:00,08/05/2023 12:29:00,08/05/2023 11:21:00,08/05/2023 12:57:00,08/05/2023 12:57:00,0,Saturday,0.0
11,10,2023-11-10,UA,C5,IAD,HSV,134.0,596,10NOV23:16:00:00,10NOV23:18:00:00,6,3,57,34,43.0,32.0,0.26,3.3021097,0.0,44.213245,Lrg,65.0,11/10/2023 17:20:00,11/10/2023 19:34:00,11/10/2023 19:46:00,11/10/2023 17:20:00,11/10/2023 19:34:00,11/10/2023 18:34:00,1,Friday,0.0
11,3,2023-11-03,WN,WN,BWI,MKE,120.0,641,03NOV23:14:00:00,03NOV23:16:00:00,16,3,62,29,37.0,26.0,0.0,2.3462358,0.0,44.95512,Lrg,40.0,11/03/2023 15:00:00,11/03/2023 17:00:00,11/03/2023 17:11:00,11/03/2023 15:00:00,11/03/2023 17:00:00,11/03/2023 16:00:00,0,Friday,1.0
7,6,2023-07-06,WN,WN,STL,LGB,225.0,1581,06JUL23:15:00:00,06JUL23:17:00:00,7,1,86,70,69.1,57.0,0.0,6.8649125,0.0,78.36796,Med,40.0,07/06/2023 16:30:00,07/06/2023 20:15:00,07/06/2023 20:36:00,07/06/2023 17:30:00,07/06/2023 21:15:00,07/06/2023 18:15:00,0,Thursday,1.0
10,25,2023-10-25,WN,WN,BWI,MDW,120.0,611,25OCT23:12:00:00,25OCT23:14:00:00,6,17,78,43,55.0,40.0,0.0,2.4331334,0.0,59.41841,Lrg,40.0,10/25/2023 13:00:00,10/25/2023 15:00:00,10/25/2023 15:01:00,10/25/2023 13:00:00,10/25/2023 15:00:00,10/25/2023 14:00:00,0,Wednesday,0.0
1,24,2023-01-24,WN,WN,PHX,LAS,70.0,255,24JAN23:13:00:00,24JAN23:15:00:00,34,21,56,35,32.0,28.0,0.0,3.910393,0.0,43.125904,Lrg,40.0,01/24/2023 14:15:00,01/24/2023 15:25:00,01/24/2023 15:13:00,01/24/2023 16:15:00,01/24/2023 17:25:00,01/24/2023 14:25:00,0,Tuesday,0.0
11,28,2023-11-28,DL,DL,ATL,LGA,135.0,762,28NOV23:15:00:00,28NOV23:17:00:00,52,30,53,35,25.0,19.0,0.0,9.819431,0.0,37.310642,Lrg,70.0,11/28/2023 16:30:00,11/28/2023 18:45:00,11/28/2023 18:53:00,11/28/2023 16:30:00,11/28/2023 18:45:00,11/28/2023 18:45:00,0,Tuesday,0.0
6,16,2023-06-16,AA,OH,CLT,BNA,95.0,328,16JUN23:10:00:00,16JUN23:12:00:00,12,11,90,67,66.9,57.0,0.0,5.6483455,0.0,78.1724,Lrg,74.0,06/16/2023 11:31:00,06/16/2023 13:06:00,06/16/2023 13:16:00,06/16/2023 11:31:00,06/16/2023 13:06:00,06/16/2023 12:06:00,0,Friday,0.0
